ID,text,label,source_sheet
53386,"Fucking Muslim lies. The soldier said 'make sure there isn't any body in that house, we gonna bomb it in a two minutes",hate,Religion
116202,"European  man...it is your solemn duty to protect the land of your ancestors and christianity in Europe... STOP BEING WEAK !!!

those motherfucking muslims will not let you in the middle east if the situation is the other way around...muslim majority do not tolerate christians around, but those islamic refugees demand that you open your door and feed their  starving ass, they want you to pay them money too.,....and european leaders as stupid as merkel should be kicked out ASAP.... europe is going  collapse...what is wrong with the european man ??",hate,Religion
137197,Stick your PROPAGANDA right up your FUCKING MUSLIM ASS!!!!!!!!!!!!!!!!!!!!!,hate,Religion
216356,"Islam hates the world, islam kills gays and non muslims, oppresses women, and gives the a-ok to marry children, yeah islam sucks, and so do the followers, i hate tge quaran, i hate islam, and i hate Muhammad, call me whatever you want but im sorry i hate a religion based on an illiterate pedophile who thinks non muslims should die",hate,Religion
217084,"All th evidence points to fucking Muslim arabs being violant blood thirsty barbarians. You arabs can't fuck without someone dieing
. beasts the fucking lot of you.",hate,Religion
238855,"A Christian woman was gang raped only a week back by a gang of Muslim pigs !!!!! Google it !!!!!! 
THERE !!!!!!!! Full I did like will smith sadly no longer fallen stare seed read the book of Enoch he sees them fall !!!! Black as the night with privy members like that of the horse or that of the ass !!!!!!!!",hate,Religion
259010,"Islam is not only killing other innocent people, they are killing their own Muslims too. 
Islam sucks. Fuck Allah! Fuck Mohammed!",hate,Religion
300451,"We do not need Islam in any way or fashion. Islam should be banned. Dearborn is lost. America will fall soon. Obummer has succeeded in advancing the absolute foul teachings and culture of Islam. Other cultures are interesting because they know respect and tolerance. Not Islam, though. Islam has killed more people than any other war or group in the history of the world. 290 million and counting! The total for this year's ramadan was over 1600 in a month!
Islam sucks. Any one who practices the teachings of the dwarf Mohammed do so because a lack of intelligence brought on too many incestuous relations in the bloodline.",hate,Religion
344996,"Of course, mostly muslim students who believe in disgusting pedophile muhammad is against Bill Mahar speaking. This is the land of the free. If you don't  like it go back to your fucking muslim countries where you cane from. ",hate,Religion
345032,"On this subject Maher is right.  Islam sucks--it's  all about killing those who don't believe and  restricting individual rights. Are Berkely students for this??? 
Wake up you ultra-liberal dummies.",hate,Religion
304569,"even stupid george bush knows its called quds force and not al quds, so fuck this channel and this whore.. this is a fucking jew channel, calling quds force al  quds make it sound like al qaeda and al shabab and al nusra and those  arab terrorist monkeys this is a persian force",hate,Religion
103,and people wonder why american people are so hated in the world ? it's cause of shit like this,hate,Swearing
129,I'm American and I can't Stand Suckenberg for doing this to the Hawaiin People.,hate,Swearing
130,Suckenberg has no Respect for the Common Man and that's so Disgusting. We should BAN him from Hawaii Period...,hate,Swearing
176,What a bastard,hate,Swearing
348,"People never learn about controlling women. YOU SHOULDN'T control them. Don't tell them what TO WEAR/ what NOT TO WEAR,...don't tell them what to do with their bodies, and CERTAINLY don't act like you know what's best for them, because unless you surveyed 3.5 billion women of the planet -YOU DON'T KNOW SHIT",hate,Swearing
353,Let's just agree that people should be able to wear whatever the fuck they want and not be forced by the state or other citizens to wear something different.   Comparing a head scarf to slavery is just dumb on so many levels.,hate,Swearing
356,"Hey Muslims,   maybe you should refrain from doing mass slaughters of French citizens before you start making any demands of the French.   Fucking douches.",hate,Swearing
360,Leftist Eurotrash just can't mind their own fucking business.,hate,Swearing
367,"fuck you AJ, women should be able to show their hair without getting an acid bath.",hate,Swearing
379,That bish really tried it!,hate,Swearing
382,"""There were American negroes who were in favor of slavery."" Would dearly love to know how she arrived at this interesting bit of misinformation. The only person of African ancestry who is in favor of the institution that I know of is Ben Carson, and he's as big an idiot as she is.",hate,Swearing
394,"Lol, women sometimes choose to wear the hijab, just like any religious woman would choose to wear a symbol of her religion. this bitch needs to shut the hell up",hate,Swearing
396,"um hello u piece of shit, your people was the cause of african slavery",hate,Swearing
402,Fuck Islam.,hate,Swearing
476,"Fucking Americans , Freedom , Freedom, then if an Artist speaks free you can't accept it! FREEDOM , FREE ARTISTS, FREEDOM OF SPEECH ! FUCK THE HYPOCRITS !",hate,Swearing
480,go suck unu mumma bout racist....,hate,Swearing
491,Awarded for Complete Shit & Noise & Incoherent Speech !!!,hate,Swearing
493,"You idiots, the last line of Blacker The Berry is calling black people hypocrites for crying about Martin when they go around killing each other all the time.  He literally poses that question and then calls them hypocrites, and that's how the song ends.",hate,Swearing
559,"Yeah take the flag down. Let's complain about shit that happened a long ass time ago. Let's take it down. We think it's racist. We like to bitch and moan about stupid shit. Shut up. Honestly taking down that flag isn't going to do anything but piss people off. If they have to take down the flag because it's offensive, then take down the ISIS flags because I think they are offensive. Its heritage. A southern accent isn't an immediate sign of racism. Stop saying ""Black Lives Matter"". Of course they matter. But all this shit about Racism is not true. It's a flag.",hate,Swearing
565,"just because one little fucked up kid had the flag in a picture your gonna take the flag down,so they actually think that when the flag is down ALL racism is going to just end wow *facepalm*",hate,Swearing
572,"Leave it up
its not harming anyone u fools..Then u take down the Black Panther flags that iv seen around aswell.",hate,Swearing
577,fuck you pelaple,hate,Swearing
991,"YOU FORGOT TO MENTION she had a knife and planned to kill Jews. Doesn't seem like her parents care either. ""Oh well, my daughter went on a killing spree, whatever"".
And that boy in 00:47? He's standing in front of a smiling muslim woman, with pictures of Shahids with arabic written on them. Is this supposed to be the Israeli jail? Or just a propaganda image?
Lol, so cheap it just makes me laugh",hate,Swearing
1021,"Fuckin Israelis, when will you wake up and see that your country is committing genocide, when will you learn from your own past and end the abuses your culture forces on others?",hate,Swearing
2114,"Wow, AJ+ is full of shit. CORRECTION: 4 Palestinian teenagers killed 4 Jews; 4 Palestinian teenagers were subsequently neutralized by Israeli police. Israel has the right to defend themselves you anti Semitic pieces of shit. Yes, if Palestinians attack Israel, then you better fucking expect some goddamn resistance. I'm tired of the media painting the Palestinians as helpless victims. You want Israel to stop defending themselves? Then stop fucking attacking them.",hate,Swearing
2206,i hate israel motherfucker,hate,Swearing
2219,fuck israel,hate,Swearing
2227,"state of emergency? fuck off, you get 7 million dollars a day from USA. 4 Palestinians with hardly no weapons kill 4 Jews with money and power. shows how Palestine is still standing. 

why you always lying?!?",hate,Swearing
10457,"You all DO know that the land of Israel WAS a Jewish state before Jesus Christ and Mohammed were ever born, don't you? So all this talk about ""...Jews kicking everyone else iut of THEIR homeland is just a pile of bullsh*t!",hate,Swearing
13480,Gun happy Americans until the government does something about gun laws over there this will continue happen it's not about colour it's about out of control gun laws everyone can and does own a gun over there it's crazy get rid of your bullshit gun rights and stop selling guns to the average joe blogs without checking their mental health status first,hate,Swearing
15109,"Indian Amry needs to back the f*** off from Kashmir and stop committing atrocities like Israel, and factually it has left a track record of such debauchery. Kashmiris do not want to be associated with anybody but themselves, so leave them be. Why force them to your political will?",hate,Swearing
16290,"Gemma Layton..looks like people are retaliating. Not what you want to see. I was really hoping people would wake up and start assessing how it is that trigger happy, racist assholes are given a cop badge and a gun...but no instead people are being driven to such high levels of fear and anger that they are reacting the only way they know how...",hate,Swearing
16578,"#free_palestine
#fuck_israel",hate,Swearing
20572,"Indians were right about one thing, land cannot be claimed. Well it can, but it's bullshit. It's all our land (world wide) and we need to take care of it, if not. It will kill us. 

Ownership is such a bullshit idea. It only creates greed.",hate,Swearing
42181,FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK AND FUCK DONALD TRUMP,hate,Swearing
50485,OMG..Really Jessie..? I love that you want to help people..which is GREAT…but what do you really understand about being  a black man? Seriously…I am biracial like you…and lets stop the BS…you know as well as I do that we do not face the level of racism a black man goes through. Yes we are of color..but being light skin with non threatening afrocentric features gives us some major privileges and advantages you are pretending are nonexistent. Bro…no offense…please sit down!,hate,Swearing
50487,The man is wearing a shirt asking what are the parameters of blackness and you are going to ask what it means to be a black man. Get the f**k outta here!,hate,Swearing
65798,She was being a bitch and tried to use her kids as a shield as u can see in the car part of the video she picked up both her kids sat one on her lap and the other next to her because they wouldn't shoot her and she kept RESSISTING arrest because she was saying the cops were gunna kidnap her and steal her cat because she didn't have a license plate on the back which is illegal and u get fined for and she kept saying she wasn't getting out the car because it was getting towed and she was telling her kids to fight the cops and putting in that kids mind that cops are trying to kill all black people which isnt true and then she knew she had a warrant of arrest and she had a gun and threatened the cops and it turned into a shootout honestly black human beings like her deserve to die for their ignorance.. Smart educated well taught black gentleman raised right are the golden part of the American soceity 💯 and she's a coward for keeping her kid in the living when she knew she had a gun and they were gunna shoot her because she was gunna try to kill her she should've put the kid in the room some were safe NFS she's dumb,hate,Swearing
67311,Those 2 Canadians are greedy dirtbags.,hate,Swearing
107395,"You got that right always taking what is not there's ,the nations have owned this land since the beginning of time,greedy assholes always taking people's land kiss my ass you dumb asses, is that what you greedy people teach your kids that's why this worlds all fucked up.im out yeaaaaaa booooooooooooy",hate,Swearing
125278,"What bothers me is that while all these people were quick to pull out their phones or even yell at them, not one person got up to help this poor man. This is why this country is failing. We talk about ""helping our fellow man"" but when push comes to shove we don't or won't and innocent people get treated like crap",hate,Swearing
125305,"this is what authority being used to protect profits looks like, another example is #nodapl protests at standing rock... just sayin, the corporate industry puts a fake ass smile to make us into ignorant consumers",hate,Swearing
125307,"GO F yourselves ... such barbaric inhumane brutal action!!!!! The man didn't do anythinggggggg ... And what a stupid statement by the company I hope united airlines lose like big time 
#VivaHumanity",hate,Swearing
125333,Use common sense...they didnt overbooked....their employees wants to travel n they seeked volunteers n offered even money n whn no one accptd tht they just random pick four passengers...n whn one of tht resisted....they kicked him out...thts bulshit....n support me if any lawyer is there....ths Doctor can sue UA with millions of dollar in no time,hate,Swearing
125344,"There is no money that can fix the damage done, believe me. If you assault someone, you have to pay for it one way or another. What is wrong with employees that they are so racist and especially to people of different races? The biggest mistake they have done and won't go without consequences, aggresive thick-heads.",hate,Swearing
125350,There is nothing to resolve you silly Bastards.  This man has been beaten and mistreated by your foolish security forces ... the images speak for itself.  This world is getting crazy ! I hope you will be sued by this man and hopefully you disappear from the airlines list !!!,hate,Swearing
125351,"You idiots spouting off about this mans past like it plays any part in the situation at hand is ridiculous. 

Typical behavior needed by the uneducated to make up some sort of moral argument as to why this man deserved it. YOU ARE TWISTED. Victim blaming at its finest. Dredge up the past to try and take away from the issue because you know the issue is messed up.",hate,Swearing
125364,"Hope they played this on the wall at the board meeting they must have hastily convened this morning. ""Resolve the problem."" Uh huh. They got a big, big one and I doubt they can snap their fingers and resolve it. - Could be they'll have learned a big lesson: you screw and terrify your guests, they won't be coming back.",hate,Swearing
125369,"It's about time to change how airlines handle the rights of their passengers. It is nice to make money but on the other hand, they are responsible for handling our rights in an appropriate way. Everybody should get fired starting with the CEO and his lame ass excuses.",hate,Swearing
125377,This is some bullshit United Airlines you should be ashamed and compensate this man! Who wants to fly with you after they see this! My family will never fly with you a holes!,hate,Swearing
138902,"well.. we're fucked....  buying me some guns now ;)


and moing the FUCK out of meriKa",hate,Swearing
168278,"They are the one who attack us first. If you all don't know detail just shut the f*k up. If you are so sorry for them , why don't you all come and take them to ur country.",hate,Swearing
168302,everyone can make a scence and talk whatever they want. You can also claim that Trump kissed your ass but without proofs it is nothing.,hate,Swearing
168312,"Defense from what ??? You sick ass nasty low life!! Your people are cutting, burning, raping people and they even ate their liver in real life in a video that is sick!",hate,Swearing
168320,"These refugees killed Hindus in Bangladesh and Myanmar no mercy from me, and yeah screw you, ask Middle East to take them",hate,Swearing
202611,"I'm french and I'm living in Paris. It's well over mediated, as usual. A young man has been hurt by policemen on duty. They need to face justice for sure, and they do. There is actually a case open waiting for judgment. Although, 70% of the people in the street doing sh*t are teenagers (we are in scholar holidays) who just want to break ""things"", to play ""bad guys"", they don't even know why, they just want to release their anger on something and to show their mates they are ""cool"". As usual, we french people are facing two problems at the same time. One, legit which need an investigation, a judgment and should gather people to talk about the problem and the Other one, who are dumb primitive people which their only reason to go in the street is to pretend to be like Pablo Escobar... whereas they can't even tell if 1lbs of lead fall faster than 1lbs of feather. Education should be the real reason for these people to protest.",hate,Swearing
202716,Paris is burning??? hum...not here. And i live in Paris. Sorry...nothing to do with the big stuff we had few years ago. Stop shitty headlines AJ+,hate,Swearing
202770,"Wow! This video is too much exaggerated!!
I'm French, following this. There are some demonstrations, but it is far from ""paris is burning"". 

The only truth here is that French cops are racist bastards.",hate,Swearing
202779,"So where are these fuckers when blacks and arabs rape womens? Its happening every day in europe. I hope the people , the REAL people of europe will be rise and fight for our world. 8(",hate,Swearing
208610,"Sorry guys I call bullshit! What about the hellfire cannons fired indiscriminately into west Aleppo, what about the civilians killed trying to flee your friendly terrorists. What about the heads of children cut off by the lovely aldenzinki terrorists. Aleppo is being liberated, stop  funding these evil jihadists.",hate,Swearing
208615,AL Jazeera- formerly BBC Arabia- is nothing but a new name for the same old Western MSM Horseshit propaganda. The people of Aleppo are rejoicing in the streets and thanking the Syrian Army and the Russians for liberating them from the tyranny and slaughter by Al-Qaeda and Isis. .. and AJ sees fit to show only this....? Where is the bigger story of jubilation in the streets of Aleppo? Don't get bamboozled by the propaganda!! The Qataris (where AJ is based and funded by the British and Qatar goverment) are crying for their never to happen gas pipeline to the EU now that Assad is going nowhere- do you think AJ and their Qatar government masters  have an agenda?,hate,Swearing
208655,"Bullshit. Pure bullshit propaganda from the Americans, sore losers. The residents of Aleppo have nothing to fear from the Syrian Arab Army. Or... were they actually supporting Al-Nusra and all the other head-chopping ""jihadists""?",hate,Swearing
215608,"Just because someone is Muslim doesn't mean they're a fcking a terrorist. That's the point of this ""stupid gesture"" have you not heard about the white supremacist who just killed 2 innocent civilians defending muslims in Portland??? Does that mean alllll white People are considered ""supremacist "" should I now be worried about alllll white men walking around.? Thinking they may want to hurt me or others because of the color of my skin?or because I don't agree with their beliefs? You can be purple with Polka dots & carry out an attack & people will stilllll try to fcking blame it allllll on one race.",hate,Swearing
215623,Please hug him because he is a human being and not a religious being. Why do people put religion so high? It is just a *ucking idea and nothing else.,hate,Swearing
215646,"When some morons are maligning the name of Islam...it's upto the sane Muslims to intensify their efforts to do good, spread good and help the community in the maximum possible way. It's the only solution.",hate,Swearing
215657,Bullshit. I don't see any British/American/Russian/French/Jew/Christian/Israeli giving hugs after bombing any place in the world. To do this is to give entity to claims of collective responsibility regarding terrorist activities....btw...since when bombing schools and hospitals abroad is not terrorism?,hate,Swearing
215664,"Their knew already whom the Terrorism are,  but they where hypocrite,ethnic who a Lion killed is mother and starting floging and penetrating a Dog claiming they were the same Animal... Terrorism is Terrorism get your fact and don't be a Moron forever......

It doesn't have anythings to do with religions...",hate,Swearing
215696,"This is stupid and doesn't show tolerant of Muslims. It simply shows tolerant of Western people that after all these shits and terrorist attacks still not hatred. If you want to show or test Islamic tolerance, go pretend to be a Jew, gay or ex-Muslim in one of the Muslim majority country. I bet you see how tolerant these Muslims are.",hate,Swearing
272068,The land of the free! Thank f@ck I do not live there. My heart bleeds for the millions of good honest people. Many of who I call friends. Greatest country on earth????   Sorry I don't think so,hate,Swearing
272069,"I saw an interview with him on VICE News. Protesting doesn't bother him. He enjoys getting them riled up and finds it amusing that people are so mad at him. This tactic is not going to stop him. If people want to keep doing these protests, they do bring attention to the jerk, but they need to find a different way to actually stop him from progressing his movement, because protests are not going to work with him.",hate,Swearing
272070,"Has this so called ""man"" been living under a rock, or was he born stupid???

America is a CONTINENT divided in different parts: North America, Central America, South America, Latin America and the Caribbean. The fact that US citizens are called Americans does not mean that the ""United States are America"". 
What an idiot! America doesn't belong to white men, it belongs to anyone who's living here. It belongs to every single person who is a citizen of this continent. 

Even though you have referred the US as America, you're wrong. It will never belong to whites! Before whites traveled in ships to get to America, the Native Americans were here and there already. 

Boy, you need to learn! Gift yourself a History book on Amazon this Christmas! If that is too ""high quality"" for you, go to Starbucks since there is free Wifi, open Google, and start learning about America, and the people like you who have invaded it a long time ago. 

Here's a hint to start: America before Christopher Colombus!",hate,Swearing
272071,"You know... in my white circle.. I see black Muslim liberal racism everywhere.. and call it what it is hate.. I will stand against it everytime.. and this idiot is no different.. it's not a white thing or black thing. It's a hate thing.. 
So many of you are so close. Oh look a white man be a dick... and your right.. but what about the other black.muslim extremists. . Lump this ass into that group.. the haters group..",hate,Swearing
272076,Racist pricks. I on behalf of all white people apologize for those people like these. Not all of us are racist and I can assure you that people like myself would liked to have jumped on that stage to slam dudes head through that podium!,hate,Swearing
272079,What kind of university brings this moron to give a speech? are flat-earth movement folks going as well?,hate,Swearing
272083,What's the difference of this compared to a black panther meeting Nation of Islam meeting this is shocking but black panthers and Louis Farrakhan say kills whites that's acceptable I don't condone this I think they're idiots,hate,Swearing
272113,"This is the same guy Roland Martin got on during his taping. This far Alt-Right Activist claims he does not represent the Nazi's during the speech. The guy is a moron, and a shell where he claims that his jobs for his kinds are taken away. Meaning they deserve the better jobs than having a black president; than having a Latino in the Supreme Court; or any minority within the government and legislature branch. 

America was built by ethics that was enslaved. Blacks to pick cotton, raped, sold, and branded. Asians to work tirelessly on the railroads. Indians to be forced to leave westward to the Mexican territory; died due to infected quilts given; and the Mexican territory to be established the United States. America was built by thievery, genocide, and slavery. Which they don't want you to know that, but he want you to know it was built by whites only.  

Not all whites are like that, but certain elementary schools will never tell this. What's being expressed is hatred at it's pure finest, some can be taught by generations, and what he's saying that this country is now mixed in cultural diversity. Overpopulated in different races that's not his own race, and he's basically speaking for the silent majority who thinks they're oppressed. How? People are striving to advance in life, and there should not be a color barrier to create hateful ignorance. Which he's one of the many.",hate,Swearing
272136,"Why was this white trash even allowed to have stage time? At a college no less where there is supposed to be 'educated' people. Yes freedom of speech, but that doesn't work if you're infringing on the rights of others. If the public has that much of an outcry, why would you still let him come? Makes no sense to me why this hateful racist POS would be allowed to speak. Doesn't even deserve a brain.",hate,Swearing
272145,"Pissants like this make the world stupider and harder for everyone, but letting them speak out probably helps people who don't see it already, see how ridiculous he and his ideas are. Or he's just in it for the money and position.",hate,Swearing
272147,"This piece of scum is out of his time, and overtones of white supremacy are so out of date it's pathetic, and so called white supremacy in fact was never a reality. Those who want to give credence to this garbage do so from a position of ignorance and fear.",hate,Swearing
272156,"Why though, thinking that one is more superior than the other is just stupid. All cultures have beauty and evil. But why this, why create separation and hate. It helps no one.",hate,Swearing
277906,"Once a clown, always a clown. This man is unfit to be president. Anyone and everyone should distance themselves from him. He is as arrogant and pompous as they come. This latest revelation is the nail in the coffin. He will soon become yesterday's news. Hillary is no better so we're screwed either way.",hate,Swearing
277907,He should hire Hillary to defend him. Didn't she get a child rapist off with only like two months served? They are both scum bags.,hate,Swearing
277936,Silent my @%$!! Every media outlet out there is shitting all over themselves trying to get this out there in hopes it will distract folks from the latest Hillary e-mail dump!!,hate,Swearing
277941,People are smart voters when it comes to American idol and bullshit like that but when it comes to an election y'all stupid af,hate,Swearing
277961,""" we will kicked all illegal immigrant cuz they do crimes and and they are rapist"" And during his speech everyone who supported him falls for this fool when the media has hidden his files story glad for the media has guts to show about his past",hate,Swearing
277980,When I thought this scumbag couldn't get any lower... Either way we're fucked anyways. Trump=fucked Hillary=slightly less fucked Good going on choosing the candidates America... Bernie should've been chosen...😓,hate,Swearing
278012,"media is silent  haha wtf Media is silent about Hillary Clinton Fuk ups I am not in any way trump supporter but any reasonable human being with a functioing brain can understand how hard Media is trying to sell Hillary in every way possible.  how Russia is bad and everything American government does is right. lol, its the same media rto convince Iraq had WMDS and Saddam Hussein is going to get nukes .. we all know what happen. 
Note: i am not trump supporter",hate,Swearing
278016,Ariana Kim the rape accusations have been out for so long like we talked about it. Now there's finally something about it wtf,hate,Swearing
278028,"Fucking hell this AJ+ , This is very serios, but i think a full report on hillarys crimes would be much more serious, instead, this page is pro west, and pro hillary, never talking on a more deep view of her crimes and the leaks, just look to te people running it.",hate,Swearing
16622,fuck israel,hate,Swearing
22439,"It doesn't matter who did it, what he is trying to say is that victims of sexual assault should be heard, and that the perpetrators should be jailed. Just because he did it for Donald doesn't mean that he is a Hillary supporter. It's just that Donald is more open to the subject, and that he is willing to admit that he tried to sexually assault someone. 

Try not to take this to this way, I hate both of them. America is truly fucked now unless some freak accident makes Obama president for another 4 years",hate,Swearing
42570,"i'm so fucking sick and tired of seeing bitches on here talk about how liberal and left wing this video is and how they have such a liberal agenda etc. Liberal by very definition means different or I guess also change. Why can't people just look at this issue for what it truely fucking is, an act of terror, and just judge the mainstream media for what they truly stand for and fight against their hypocrisy instead of assign a label to every fucking guy that goes up shooting fucking schools or police stations or civilians in public. Fuck I hate the media.",hate,Swearing
45925,"Fucc India !!! I'm more concerned about my black girls right here !!!! Mfers staging hangings ! And shooting our women !  So I dfaf about India ! India don't care about black Americans in fact they are more racist that any race !!!   Including, Italians and the Irish who both typically hate blacks !!!",hate,Swearing
49837,this fucking bitch,hate,Swearing
50440,Oh wow he commuted a crime against KIM FUCKING JONG FUCKING UN! THE FUCKING ASSHOLE DICTATOR RESPONSIBLE FOR THE DEATHS OF MILLIONS! He just tried to steal one little thing. Like Fr. North Korea has to fucking chill!,hate,Swearing
53379,FUCK ISRAEL AND ALL THOSE WHO SUPPORT IT.,hate,Swearing
57436,"This has made me so upset.... They stoop to bullying an 8 yr old Baby girl, stealing probably the only thing that she could call her own...grrr..i never swear online, but #FuckYouIsrael",hate,Swearing
86071,Filthy fat foot fucking cock suckers I hate them,hate,Swearing
94588,I swear I hate all fucking cops. When I was a kid my dream was to be a police officer. Now I'm convinced they're all cowards...every single one of them shoots 1st at the first heartbeat of adrenaline. They have no hand to hand combat skills at all. Just draw your gun and shoot to kill when you get scared. Straight pussys! I have a son and I would never encourage him to be a police officer. EVER. WHY WOULD I WANT MY CHILD TO GET A JOB AS A COWARD KILLER WITH A BADGE..,hate,Swearing
108735,"Fu....kin Hypocrites !! Does she not see the mass killings of human being by Americans ? Be it Boming Japan ,Iraq,Syria,Afghanistan African and Asian countries? You have killer millions for oil and power greed that's ok ? But one Muslim or not God knows do something stupid normally funded and train by CIA you make accountable the entire Muslim world for that? You Americans have the blood of billions on your hands starting from the killings of Red Indians.",hate,Swearing
125316,"That is the trump's effect. White americans want to be #1 again.? By treating asian, muslim and black peoples, like this!? So hilarious.

America someday will kiss the ass of every asian. SOMEDAY!!!",hate,Swearing
130216,Israel second class citizen Trump what are u crazy the Jews  in Israel are committing genocide and stealing land from the people that have lived there for centuries!!! Ass holes!!!,hate,Swearing
136215,"Target this, fuck you money hungry, blood thirsty, spoiled brats ,this is our land , go back to England and destroy your forests !!!",hate,Swearing
170421,fukin israelis can shit,hate,Swearing
197158,Fuck you israel! Land stealer!! Those who supports israel is already brainwashed by the zionist tricks!,hate,Swearing
208605,"Everything about this guy is bullshit. 100% he's a terrorist looking for sympathy from the outside. Thousands of videos of Aleppo being liberated and people welcoming the army with open arms. 

Only the rats trapped inside are crying for help.",hate,Swearing
219156,fuckin cops,hate,Swearing
342363,Fuck serbia,hate,Swearing
94211,american cops are pussies . they think their all that because they have a gun. without guns their shit.,hate,Swearing
86955,Fuck u matherfuckin cowerds how to born shahada u basterds fuck u mathafucka this is the islamic state the islamic khilafah it will be raise in front of your eyes coweds..,hate,Swearing
124952,"What more can this Country take from them? none of us today had any part of what was done centuries ago, but by Gawd we are here today, and Need to Stand With the American Indians' I can't believe GREEDY BASTARDS ARE DESTROYING EVEN MORE OF, WHATS THEIRS!",hate,Swearing
222891,Fucking cops think that they're all action heroes or some shit,hate,Swearing
222892,"As nwa says, fuck, fuck, fuck the police!",hate,Swearing
323523,f***k da police.,hate,Swearing
323540,Fuck the police why did they do it!!!!!!! 😱😰😡😤,hate,Swearing
323541,My blood is boiling now,hate,Swearing
323567,that is some fuck up cops,hate,Swearing
323568,fuck u police,hate,Swearing
336558,"Bitch this is not your home country .
This is Palestinian country.
I hate this world most the people are liars.",hate,Swearing
336632,This is why i hate humas FUCK!!!!,hate,Swearing
22994,fucking cops,hate,Swearing
50742,If I see another video of a white cop killings black people for no reason I swear I will fucking storm the White House and demand this shit stop! I am sick of seeing this shit happen every single fucking day! ,hate,Swearing
112978,I fucking hate this country,hate,Swearing
143308,Im a canadian afghan and i fucking hate america for destroying my country. Shame on americans i dont think there is anyone in the world that likes americans. I heared when americans go to germany they tell people they are canadians lol. Shame on u,hate,Swearing
10776,God I fucking hate protesters. So glad police used stun grenades on them. The Olympics have been a thing for decades yet these morons wanna bitch and cry because they don't want them there. Boo fucking hoo. Let the games continue! Go Team USA!,hate,Swearing
229842,"This is wonderful what he is doing and also so depressing what these kids have to go through. I think I am able to feel more for these kids because I've been to that part of the world. I fucking HATE that our world allows this to happen. 
Sometimes I feel like I'm losing faith in humanity. My heart goes out to Aleppo
#fuckThisWarSaveTheKids",hate,Swearing
314570,This is so disgusting...im sick of all the bullshit. What has become of our country and people. Weve lost so many jobs to other countries ...i can see why ...people are f-ing stupid doing things like this. There is no dignity or respect left...so sad!,hate,Swearing
128886,I just houpp that one day all recist ass hole's must live they homes and to look for refug in some others contry to see and  fill what dis people are filling and fill. message from x refugee to all recist manky s out there  is Go and fuck your self's and gett a life.,hate,Swearing
258776,"For all those trolling commenters. FUCK YOU, if you think your grand parents or great grand parents are native to this land. YOU'RE FUCKING WRONG. 
Lets educated you. As you clam you need to be a an American citizen. But I guess you believe in stealing and raping and murdering then. Because that was done to get this land. Ok let past this

How about all those illegals that came over in boats crossing the river? Throw them and there children out? Yes?  Sorry. I mean the Atlantic. So nearly every white American needs to leave too. Because most of the illegals that enter here was your great grand parents to parents to come here for e batter life. So it's ok for white to get it right. Even your racist great grand parents may be turning on there grave. 

You are the same selfish people that run for the train ask for someone to hold the door open for you and you won't do the same for the one behind you. If you really say you are religious. Prove it. Show me the believe in a ghost, or your imaginary friend make you better person. Respect the person next to you now matter what. There is only one race you should care about. 

The HUMAN KIND",hate,Swearing
249791,What a  parisite man is to his own speces. Sickest fucken creature on earth.It's no wonder the place gets destroyed every now and then.How else do you stop this abuse. These governments that we employ make rules that protect the perps because many of them are in government or some religous sect. So nothing is ever really done.,hate,Swearing
226254,Fucking japs keep killing whales and sharks. These Fucking people are ass holes.,hate,Swearing
15658,Sad for the first inhabitants of the Americas! They are treated so unfairly! Hope this AHole gets charged!,hate,Swearing
124836,Trudeau has shown his true intentions... to get rich at the cost of this country he professes to love. He only loves money. He's as bad as that slimey assfuck harper...,hate,Swearing
168397,"Everybody on stage took it well, except that ahole that snatched the paper out of the older gentleman's hand.  Rude.  So it was fixed immediately.  Now ppl are here arguing about it making it into race and all this other nonsense. Y'all didn't get a good night sleep or something?",hate,Swearing
222897,but if the guy would have dogded the kick he probley would have got shot for trying to fight or some crazy shit see this is stupid.....something needs to be done.. and nothing is diffent between the two men its just that bitch had a badge and a gun so he is permetid to be a fucking ass hole so he thinks,hate,Swearing
54038,What a bunch of fake FUCKS! They're nothing but a bunch of thugs acting as if they're holier than thou and putting people out of business and acting as if they're protecting the community when people like them are really the problem.....their bosses. Im glad this is on camera to see how they really act when people aren't watching and as you see they're nothing but a bunch of dumb unprofessional assholes behind closes doors laughing at peoples problems. They're trolls.,hate,Swearing
19591,Crazy people in india.. Govt allowing export beef but not allowing their people to have that. Beef protesters doesn't give any voice over against govt for exporting beef... Fucking protesters come to attack if any Muslims or Dalits having beef not against factory.. Fck RSS bjp sangh bastards,hate,Swearing
49227,"Fucking losers just existing like retarded zombies, unaware of themselves and their surroundings.",hate,Swearing
55939,It wouldn't happen if assholes would stop buying the horns thinking consuming it is gonna magically give them a stiff pecker or some other superstitious bullshit.,hate,Swearing
1565,In the end this murica bitch! Freedom freedom freedom stop whining and get a job you broke asss bitches!!,hate,Swearing
253090,"AJ+ is worthless. Can Muslims even eat this pizza, sorry AJ asswipes this shit is not halal.",hate,Swearing
